obj_id,MJD,PLATE,FIBERID,index1
1237652900219191355,54454,2849,172,18957
1237652947460161570,54467,2864,160,18958
1237651251525910839,null,null,null,18963
1237662526841946195,null,null,null,18965
1237668588651806779,54243,2600,42,18969
1237672005307009370,null,null,null,18970
1237651249915298109,null,null,null,18987
1237667227683651796,null,null,null,18988
1237670016192348340,null,null,null,18989
1237667227683455205,null,null,null,18991
1237667227684503685,null,null,null,18992
1237667228758638736,null,null,null,18993
1237671990273966177,null,null,null,19001
1237656240632889526,null,null,null,19006
1237657776605954188,null,null,null,19010
1237671767467819214,null,null,null,19012
1237671768004427889,null,null,null,19013
1237657118401822787,null,null,null,19020
1237657118938235157,null,null,null,19022
1237655375183347783,null,null,null,19024
1237655375183610061,56093,6036,314,19025
1237655128766349547,52083,628,305,19028
1237655128766545985,null,null,null,19030
1237655465381724472,null,null,null,19037
1237662264862376189,null,null,null,19038
1237655465381330986,52325,783,423,19039
1237661356465717395,54908,3216,299,19040
1237678906241515570,null,null,null,19041
1237672836910743581,null,null,null,19042
1237678906241515533,null,null,null,19043
1237678906241515538,null,null,null,19044
1237661356465717366,null,null,null,19046
1237660634925498486,56383,6648,556,19047
1237672763910455498,null,null,null,19049
1237679503245574209,56945,7596,990,19054
1237679504320168070,null,null,null,19055
1237680246815719564,null,null,null,19058
1237678881557381192,null,null,null,19064
1237679503782969489,56311,6171,189,19065
1237663275780604009,null,null,null,19066
1237680246277931073,null,null,null,19067
1237678881556725764,55533,4355,730,19068
1237678881020117178,null,null,null,19069
1237679436128256048,55533,4355,710,19070
1237668296602091841,null,null,null,19072
1237667783918878844,null,null,null,19074
1237663462605062220,55475,4207,912,19087
1237663278458601648,null,null,null,19088
1237669703196803135,55888,4543,922,19089
1237662199360455290,null,null,null,19091
1237662264324850082,55735,4885,814,19092
1237661949739467259,56002,5211,222,19093
1237661949739139120,null,null,null,19095
1237671071681216679,null,null,null,19104
1237670445157122834,null,null,null,19111
1237661057961755525,null,null,null,19128
1237660980651819859,null,null,null,19130
1237660980651690240,null,null,null,19131
1237662698110714411,55321,3941,745,19134
1237662662143311985,53523,1655,127,19137
1237666463178753630,null,null,null,19143
1237664093968138285,55617,4482,218,19145
1237661816024596522,53473,1695,30,19177
1237671687471431963,null,null,null,19179
1237671750822068453,null,null,null,19180
1237671686934757594,null,null,null,19181
1237671751895810289,null,null,null,19184
1237671686934626607,null,null,null,19185
1237671685861015660,null,null,null,19186
1237667735600562310,null,null,null,19200
1237667735600890057,null,null,null,19202
1237669761181024864,null,null,null,19203
1237669761181024541,55447,4084,94,19206
1237678777926222906,null,null,null,19211
1237671068464516055,null,null,null,19236
1237680241971429418,null,null,null,19240
1237667538549866723,54086,2481,576,19241
1237667917024657486,56033,5878,634,19242
1237652600639651931,null,null,null,19272
1237680262910574982,null,null,null,19274
1237678879944278170,null,null,null,19276
1237679996092743790,null,null,null,19277
1237660670344560777,52964,1298,506,19290
1237672764971352838,null,null,null,19298
1237672764971483944,null,null,null,19306
null,null,null,null,19312
1237660669807427624,55927,4903,968,19313
1237661064408268945,55893,5289,406,19314
1237660669270884384,null,null,null,19315
null,null,null,null,19337
1237663783143538843,null,null,null,19338
null,null,null,null,19351
null,null,null,null,19353
1237668494702542916,54914,3300,358,19354
null,null,null,null,19357
null,null,null,null,19360
null,null,null,null,19378
null,null,null,null,19388
null,null,null,null,19390
null,null,null,null,19412
1237663269872206188,null,null,null,19413
null,null,null,null,19424
null,null,null,null,19426
null,null,null,null,19429
null,null,null,null,19433
null,null,null,null,19435
1237667429011947640,54086,2420,364,19436
null,null,null,null,19453
1237653501506420750,51908,454,512,19454
null,null,null,null,19456
null,null,null,null,19470
null,null,null,null,19477
null,null,null,null,19479
1237661085881598335,null,null,null,19480
null,null,null,null,19483
null,null,null,null,19489
1237661972269105185,53875,1805,426,19490
1237661972807024799,null,null,null,19491
1237661060650500398,null,null,null,19492
null,null,null,null,19497
null,null,null,null,19499
1237660635454767250,null,null,null,19500
null,null,null,null,19502
null,null,null,null,19504
1237660343937073162,55629,4571,934,19505
null,null,null,null,19509
1237658206116380693,54087,2410,574,19510
null,null,null,null,19512
1237668271900000320,54580,2905,399,19513
null,null,null,null,19515
1237652946385567817,null,null,null,19516
1237652946385109099,null,null,null,19517
null,null,null,null,19520
null,null,null,null,19522
null,null,null,null,19531
null,null,null,null,19539
null,null,null,null,19540
null,null,null,null,19556
null,null,null,null,19563
null,null,null,null,19564
1237658205597728824,null,null,null,19566
1237662498927214947,null,null,null,19568
null,null,null,null,19572
null,null,null,null,19573
null,null,null,null,19579
null,null,null,null,19580
null,null,null,null,19586
null,null,null,null,19587
null,null,null,null,19607
null,null,null,null,19608
null,null,null,null,19631
null,null,null,null,19632
1237651251517325627,null,null,null,19633
1237671561305981502,null,null,null,19634
1237671071685739110,null,null,null,19635
null,null,null,null,19647
1237680262910116033,null,null,null,19649
null,null,null,null,19664
null,null,null,null,19665
null,null,null,null,19672
null,null,null,null,19683
null,null,null,null,19684
1237674284859129966,null,null,null,19686
null,null,null,null,19698
null,null,null,null,19699
null,null,null,null,19706
null,null,null,null,19707
null,null,null,null,19711
null,null,null,null,19712
1237661066018750493,null,null,null,19713
1237662246057541828,null,null,null,19714
null,null,null,null,19734
null,null,null,null,19754
null,null,null,null,19755
null,null,null,null,19763
null,null,null,null,19765
null,null,null,null,19772
null,null,null,null,19773
1237663201151549471,null,null,null,19775
1237678618485522494,null,null,null,19776
1237678596473618530,null,null,null,19778
null,null,null,null,19784
null,null,null,null,19785
null,null,null,null,19786
1237655109440372905,52252,767,353,19788
1237661950796169434,null,null,null,19789
1237662264311546082,null,null,null,19792
null,null,null,null,19799
null,null,null,null,19826
null,null,null,null,19827
null,null,null,null,19828
1237678580354449653,56093,5947,338,19829
1237678580891713569,null,null,null,19830
1237678580891255528,null,null,null,19831
1237654609606410362,56724,6963,451,19832
1237666434186936625,56093,5947,699,19833
null,null,null,null,19850
null,null,null,null,19864
1237664667893956626,null,null,null,19883
1237673807042642327,null,null,null,19891
1237667430086344937,55571,4504,754,19893
1237667429549539623,55571,4504,813,19894
1237655473439113680,null,null,null,19895
1237666227494322315,53905,2182,13,19896
1237651249914905568,null,null,null,19897
1237655473976049899,null,null,null,19898
1237646585560694845,null,null,null,19899
1237661063869235250,null,null,null,19901
1237660669267869726,null,null,null,19902
1237661063869235515,null,null,null,19903
1237660412644818995,null,null,null,19904
1237658492793389100,55646,4764,684,19905
1237662224088105070,null,null,null,19909
1237662224625238145,53533,1656,348,19910
1237666211409691868,null,null,null,19913
1237666229125513816,null,null,null,19915
1237671751358873864,null,null,null,19917
1237650804799963216,null,null,null,19918
1237654872140808387,null,null,null,19919
1237650804799701472,null,null,null,19920
1237649743943959734,null,null,null,19921
1237678661966757925,null,null,null,19943
1237678622770004121,null,null,null,19944
1237678622769807374,null,null,null,19945
1237676581592368476,null,null,null,19951
1237666463182094604,null,null,null,19952
1237671687471104165,null,null,null,19953
1237671688008040629,null,null,null,19954
1237671750821871739,null,null,null,19955
1237671751358808228,null,null,null,19957
1237671751895679084,null,null,null,19959
1237671751358677027,null,null,null,19961
1237668297136472236,null,null,null,19964
1237668625703370805,54484,2605,536,19965
1237668572014839400,null,null,null,19976
1237658204502818846,52614,944,597,19985
1237661358077051002,54908,3216,538,19993
1237661358613790746,54908,3216,415,19995
1237658423018389673,52646,1002,308,20002
1237658297924976819,null,null,null,20003
1237667138026471971,null,null,null,20019
1237680296737374361,null,null,null,20020
1237665530645446722,55648,3945,726,20021
1237655550743675482,null,null,null,20032
1237648675070541876,52000,364,611,20033
1237666184028160077,null,null,null,20034
1237680299420811476,null,null,null,20036
1237680271503655170,null,null,null,20037
1237666184028291197,null,null,null,20038
1237678846104110122,null,null,null,20042
1237661382775144460,null,null,null,20044
1237661383848755370,null,null,null,20045
1237661137959125158,57450,8854,921,20046
1237661384385495086,55589,4567,697,20047
1237661138496258317,null,null,null,20048
1237669696757039119,null,null,null,20068
1237669696757104811,null,null,null,20071
1237669761718354082,null,null,null,20075
1237662236403040649,55958,5447,426,20081
1237662247131873494,55978,5442,132,20082
1237662236402712598,53559,1806,217,20083
1237676678228804607,null,null,null,20087
1237680298346021194,null,null,null,20103
1237671566671413428,null,null,null,20108
1237674284864438699,null,null,null,20109
1237673474712076416,null,null,null,20116
1237678919672528909,null,null,null,20128
1237671566134804928,null,null,null,20134
1237671566134608146,null,null,null,20135
1237671566134411630,null,null,null,20136
1237671566671806800,null,null,null,20137
1237661125073436754,52943,1584,494,20143
1237661086418338016,null,null,null,20144
1237661085881925788,55863,4469,47,20145
1237661125073502245,52943,1584,513,20146
1237664093970038792,null,null,null,20147
1237664093970104400,53330,1924,567,20148
1237662239084707843,null,null,null,20155
1237671991874093267,null,null,null,20156
1237662239084839059,53148,1699,2,20158
1237671992947835097,53148,1699,137,20159
1237662264848678942,55982,5435,360,20161
1237664869213798494,53386,1943,210,20162
1237671071680102998,null,null,null,20168
1237674895811477636,null,null,null,20169
1237672765508026785,null,null,null,20190
null,null,null,null,20220
null,null,null,null,20253
null,null,null,null,20255
null,null,null,null,20262
1237654953741713688,null,null,null,20263
1237672026236256346,null,null,null,20330
1237672026236192329,null,null,null,20331
1237662300827812017,56098,6047,617,20351
1237648675607610365,null,null,null,20360
1237660413719675236,null,null,null,20374
1237657628429582821,55587,4470,200,20375
1237657878075605365,56768,7455,503,20376
1237660413719675078,52963,1297,508,20409
1237660670343053361,null,null,null,20410
1237664285096214738,null,null,null,20411
1237663547967602901,null,null,null,20425
1237663530787668493,null,null,null,20427
1237663531861344732,null,null,null,20428
1237667224467013717,null,null,null,20433
1237667224466358292,null,null,null,20434
1237654876435644476,56724,6963,309,20438
1237654876435841030,56724,6963,238,20439
1237654610680414478,null,null,null,20440
1237651066280608207,null,null,null,20441
1237651250427134089,null,null,null,20442
1237671125365096827,54139,2419,98,20449
1237671124828160355,54139,2419,84,20450
1237662236939387025,55978,5442,820,20451
1237662237476454501,null,null,null,20452
1237668288549027878,54174,2479,270,20460
1237668293369397334,56034,5886,350,20462
1237666462648304121,53709,2302,127,20465
1237666462648303708,53709,2302,98,20475
1237671124827832726,null,null,null,20476
1237671125364638411,null,null,null,20477
1237671125364638470,null,null,null,20478
1237660671429771366,53089,1599,455,20480
1237664088074879079,null,null,null,20490
1237663164643607426,null,null,null,20491
1237656906347053082,52146,378,93,20492
1237663478724821312,53262,1900,273,20493
1237666185112584286,null,null,null,20494
1237666185649127802,null,null,null,20495
1237666185649258877,null,null,null,20496
1237673700200808524,null,null,null,20504
1237676671778357324,null,null,null,20508
1237674653148250186,null,null,null,20515
1237674285932740850,null,null,null,20517
1237652944769253504,null,null,null,20519
1237674285932741415,null,null,null,20533
null,null,null,null,20541
null,null,null,null,20559
1237680297273000223,null,null,null,20560
null,null,null,null,20562
null,null,null,null,20565
1237680271502671932,null,null,null,20566
null,null,null,null,20568
1237666209808777320,null,null,null,20569
null,null,null,null,20571
null,null,null,null,20594
null,null,null,null,20597
null,null,null,null,20599
null,null,null,null,20602
null,null,null,null,20606
null,null,null,null,20612
1237653664712884539,null,null,null,20613
null,null,null,null,20618
1237668630000108141,null,null,null,20619
1237668298748330185,null,null,null,20620
1237668272435691815,null,null,null,20621
null,null,null,null,20623
1237664668957540725,53330,1924,305,20624
null,null,null,null,20626
null,null,null,null,20630
null,null,null,null,20639
null,null,null,null,20646
null,null,null,null,20649
null,null,null,null,20653
1237670444619006033,null,null,null,20654
1237670445691633826,null,null,null,20655
null,null,null,null,20662
null,null,null,null,20665
null,null,null,null,20676
1237673808115794222,53437,2074,88,20677
1237674370750939768,53314,1920,188,20678
1237661064943042780,52962,1296,594,20679
null,null,null,null,20686
null,null,null,null,20692
null,null,null,null,20694
1237660413719019827,null,null,null,20695
null,null,null,null,20697
null,null,null,null,20709
1237672026784334115,null,null,null,20710
1237672026784269119,null,null,null,20711
null,null,null,null,20724
1237672026247397492,null,null,null,20725
null,null,null,null,20727
null,null,null,null,20732
1237666429902062255,null,null,null,20733
1237678580890337727,null,null,null,20734
1237680301027688810,56954,7579,839,20735
null,null,null,null,20737
1237679338956718196,null,null,null,20738
1237679340031508679,null,null,null,20739
1237679340567658688,null,null,null,20740
null,null,null,null,20747
1237658206113628401,null,null,null,20748
1237667139638002408,null,null,null,20749
null,null,null,null,20752
null,null,null,null,20754
1237651066280542222,56724,6963,492,20768
1237654610144592036,null,null,null,20769
1237654611217154207,null,null,null,20770
1237651067354546273,null,null,null,20771
1237666463182422225,null,null,null,20776
1237651250988384559,null,null,null,20789
1237662237477961887,null,null,null,20798
1237662262704930933,null,null,null,20799
1237665535465029818,55650,3949,984,20803
1237676441467879974,null,null,null,20804
1237676441467814461,null,null,null,20805
1237666185616753451,null,null,null,20812
1237655129848217814,53888,2193,160,20813
1237671069531898047,null,null,null,20815
1237666216230912080,null,null,null,20816
1237671069531766982,null,null,null,20817
1237663789564232037,null,null,null,20821
1237666186155459140,null,null,null,20824
1237666186155458757,null,null,null,20838
1237662701331939362,null,null,null,20841
1237651715337682965,56106,6037,948,20843
1237664093970628938,null,null,null,20858
1237678578745606495,null,null,null,20859
1237668711601209414,null,null,null,20860
1237664285096018089,52963,1297,377,20867
1237668711600819443,null,null,null,20868
1237661066017243189,53084,1758,7,20869
1237661068164399239,53084,1758,3,20870
1237678892820332766,null,null,null,20875
1237678806388375686,56596,6606,161,20877
1237646585560695319,null,null,null,20881
1237646646225666317,null,null,null,20882
1237646646225273263,null,null,null,20897
1237664667890745411,56338,5779,551,20902
1237664092902195221,56337,5781,214,20908
1237658205596942511,52734,1290,460,20939
1237661212583460915,53147,1676,305,20940
1237662302975688994,null,null,null,20941
1237659131138408763,null,null,null,20942
null,null,null,null,20988
null,null,null,null,20990
null,null,null,null,20994
1237661069798670592,null,null,null,20995
null,null,null,null,20998
null,null,null,null,21000
1237656906353082385,52525,682,11,21001
1237668586505175112,null,null,null,21015
null,null,null,null,21030
1237661949725442157,null,null,null,21031
1237661949725638829,null,null,null,21032
null,null,null,null,21034
1237669697831305236,55449,4087,738,21035
null,null,null,null,21040
1237663549057794064,null,null,null,21041
null,null,null,null,21043
null,null,null,null,21080
null,null,null,null,21086
1237657774459126091,null,null,null,21087
null,null,null,null,21090
1237671567208808647,54152,2548,485,21091
null,null,null,null,21093
null,null,null,null,21095
1237656567573709188,null,null,null,21096
1237658204508061864,null,null,null,21097
1237663543151231115,52178,676,307,21102
1237663479262347340,52146,378,166,21103
1237663543151034427,52590,675,142,21107
1237657879685955765,52314,857,132,21111
1237657628966715635,55587,4470,840,21115
1237672003695871557,null,null,null,21116
1237674894737346094,null,null,null,21120
1237674894200605500,null,null,null,21121
1237653652913389619,null,null,null,21131
1237653652913258587,56211,6198,140,21132
1237649921111556196,54746,3132,419,21133
1237665549971947679,null,null,null,21137
1237665549435011208,55328,3938,973,21139
1237665567151423523,55648,3945,998,21140
1237665531720368289,55328,3938,810,21141
1237667735054319768,56075,5851,200,21145
1237667734517055498,54231,2654,162,21146
1237667733980512650,null,null,null,21147
1237667205672141247,53682,2300,114,21163
1237663530787995877,54506,2946,194,21167
1237662701868679237,null,null,null,21168
1237664836995842206,54419,2729,171,21174
1237668634286294446,null,null,null,21181
1237668634286294447,null,null,null,21182
1237665536001245414,null,null,null,21183
1237663531324670177,54507,2941,309,21187
1237673809189733025,null,null,null,21193
1237673809189929251,55565,4492,812,21194
1237671764243054871,null,null,null,21196
1237665569833287846,56071,6026,568,21197
1237665570907095362,null,null,null,21198
1237680189359128821,null,null,null,21207
1237651252064617957,null,null,null,21208
1237661068173770777,null,null,null,21211
1237661057968244438,null,null,null,21213
1237671124829077671,null,null,null,21218
1237663232832504368,53240,1889,301,21225
1237663233369507824,null,null,null,21226
1237672764970696879,null,null,null,21227
1237661125606637713,54497,2915,270,21236
1237661125072388392,52941,1583,587,21245
1237662238014701706,53792,1809,453,21265
1237662264853069868,55980,5456,250,21266
1237672026238813223,null,null,null,21279
1237671940355917212,null,null,null,21281
1237649743943500300,null,null,null,21292
1237662475311055135,55659,4174,560,21318
1237667537460199489,54139,2425,279,21322
1237651067355267646,null,null,null,21328
1237651537641275443,54616,2460,299,21329
1237661812812611622,53120,1614,591,21352
1237661812275806351,null,null,null,21353
1237679479077798164,null,null,null,21364
1237678540089196631,null,null,null,21365
1237678578751111201,null,null,null,21368
1237676334624212573,null,null,null,21373
1237666435260154476,null,null,null,21374
1237655749394694865,null,null,null,21376
1237655749394891163,null,null,null,21377
1237666302117349936,null,null,null,21399
1237657856603979806,56991,7382,999,21400
1237657856066977925,null,null,null,21401
1237653664712491219,null,null,null,21402
1237656564905279865,null,null,null,21405
1237656564905279903,null,null,null,21406
1237656565442282067,null,null,null,21407
1237664093440049343,53768,2401,277,21408
1237656906352558106,51821,384,8,21410
1237678881019265109,null,null,null,21411
1237661120238519176,null,null,null,21412
1237664836999971077,null,null,null,21413
1237664092360474892,53317,1926,25,21414
1237680502901309527,null,null,null,21416
1237663549041672455,54507,2941,3,21419
1237678806924722315,null,null,null,21425
1237653622837084520,null,null,null,21427
1237678661427789925,null,null,null,21431
1237661068164006126,null,null,null,21456
1237654606382301695,null,null,null,21457
1237661950261854653,null,null,null,21462
1237671991336501334,53146,1698,466,21463
1237659747995615368,null,null,null,21487
1237659747458940999,null,null,null,21489
1237654383048589347,55895,5160,833,21504
1237654391644618868,56962,7319,152,21505
1237653614254882837,51959,550,433,21506
1237658614126215264,56769,7389,950,21508
1237657630595743910,57071,8167,303,21509
1237657858214789314,null,null,null,21510
1237653732359275030,null,null,null,21519
1237667138030010627,null,null,null,21523
1237667206205866362,null,null,null,21526
1237670445693731502,null,null,null,21545
1237671072755154994,null,null,null,21546
1237655549137322673,null,null,null,21552
1237652630716481721,null,null,null,21559
1237680241456316692,null,null,null,21560
1237651249917264531,null,null,null,21575
1237674896346316870,null,null,null,21591
1237667725900252152,null,null,null,21596
1237674286469546349,null,null,null,21598
1237676305101882024,null,null,null,21599
1237680299420025022,null,null,null,21601
1237667139638199258,null,null,null,21629
1237678854694437115,null,null,null,21631
1237667139638199459,null,null,null,21634
1237668709454645481,null,null,null,21635
1237667139638198532,null,null,null,21636
1237667139638198767,null,null,null,21637
1237678854694437006,null,null,null,21638
1237663273638102889,null,null,null,21659
1237668727161028701,56098,6025,204,21664
1237662702405287968,null,null,null,21666
1237661066018095333,55946,5285,390,21673
1237656496707076649,52468,729,457,21675
1237678537417556124,null,null,null,21676
1237667782305775685,null,null,null,21677
1237667735054057595,54231,2654,152,21679
1237671941427103135,null,null,null,21682
1237662264315084844,null,null,null,21684
1237662264852217937,55986,5450,126,21685
1237662237477240908,null,null,null,21686
1237664285096411476,null,null,null,21692
1237679454924308584,null,null,null,21709
1237668734683513643,null,null,null,21711
1237668735757254668,null,null,null,21712
1237670359253123097,54139,2425,468,21714
1237657878076064047,55857,4466,440,21716
1237657628430303696,null,null,null,21717
1237671764780122167,null,null,null,21723
1237657878613000367,52578,928,297,21734
1237657878076457160,52578,928,98,21735
1237657773922844923,55857,4466,524,21736
1237674894200276002,null,null,null,21754
1237679321773834328,56593,7149,866,21777
1237672843357061182,null,null,null,21778
1237664093430546775,54419,2729,507,21780
1237674370751529501,null,null,null,21782
1237674370751070630,53314,1920,168,21783
1237665440995344559,55352,3937,438,21785
1237678887982203023,null,null,null,21786
1237665532794110218,55352,3937,518,21787
1237665549971620091,null,null,null,21788
1237668573089696918,null,null,null,21791
1237668573089696078,null,null,null,21792
1237676303483666551,null,null,null,21800
1237676304020734041,54521,2942,477,21801
1237663146927129079,null,null,null,21802
1237671258525074012,null,null,null,21803
1237672764985245963,null,null,null,21810
1237669519050473544,54326,2628,63,21812
1237656495113175233,56266,6145,1000,21822
1237659746922594324,null,null,null,21841
1237666245209752531,53566,2250,216,21852
1237669696756842880,null,null,null,21854
1237658303813386412,null,null,null,21857
1237658304350191951,null,null,null,21858
1237658304350060673,52652,945,426,21859
1237673074749211620,null,null,null,21860
1237656567038607444,null,null,null,21863
1237651249875583106,57013,7303,864,21873
1237654383587426480,null,null,null,21874
1237653614256980098,56739,7294,172,21875
1237651249875583224,null,null,null,21876
1237660764846030984,null,null,null,21879
1237661850384072892,null,null,null,21880
1237660764309160047,53033,1356,280,21882
1237674894207615287,null,null,null,21893
1237661061186716847,null,null,null,21895
1237661087488606299,54497,2915,274,21901
1237672003166011735,null,null,null,21905
1237672003702947971,null,null,null,21906
1237646646226256241,null,null,null,21908
1237646748746645788,null,null,null,21909
1237666407402701294,null,null,null,21910
1237674371824157209,null,null,null,21914
1237671991884185848,null,null,null,21919
1237649770253518823,null,null,null,21920
1237667782843826229,null,null,null,21928
1237667782844219509,null,null,null,21929
1237667736129044676,54527,2769,579,21930
1237667734517973008,null,null,null,21931
1237662302989844506,null,null,null,21936
1237671685323423904,null,null,null,21939
1237671749747802258,null,null,null,21940
1237657628985589855,null,null,null,21951
1237657628986245150,56993,8162,238,21952
1237651249916936557,null,null,null,21953
1237651249916936408,null,null,null,21955
1237651249916870863,null,null,null,21956
1237662303526977595,null,null,null,21969
1237662302452843126,null,null,null,21970
1237662501088788977,53260,1687,14,21971
1237662500014719031,null,null,null,21972
1237662303526977594,55659,4174,786,21974
1237662301379100915,55653,4178,973,21975
1237651539788103892,56748,6964,991,21979
1237654611217416376,null,null,null,21981
1237658612517896241,null,null,null,21995
1237658204507013154,null,null,null,21996
1237673708795855078,null,null,null,22023
1237673708259901664,52254,568,99,22024
1237662529524400240,null,null,null,22027
1237663654805045639,null,null,null,22035
1237651272952119473,null,null,null,22036
1237679436128190515,null,null,null,22041
1237656906354065465,52523,684,253,22042
1237657190366904326,51788,386,297,22046
1237661082123437770,null,null,null,22055
1237670444620513731,null,null,null,22061
1237666464252691203,null,null,null,22063
1237667138563802320,null,null,null,22064
1237679319091052697,null,null,null,22068
1237665129100411157,55332,3947,252,22074
1237665128025817356,null,null,null,22078
1237654604239274415,null,null,null,22086
1237669702658097235,55865,4539,925,22099
1237669703195164680,55882,4541,593,22100
1237669702658228308,null,null,null,22101
1237669703195033809,53710,2327,370,22102
1237669768157986969,53710,2327,444,22103
1237679318017966147,null,null,null,22105
1237646381006848155,null,null,null,22107
1237668728235098213,null,null,null,22119
1237668736287965310,null,null,null,22120
1237653665250214221,56015,3810,482,22129
1237654604239274522,null,null,null,22130
1237653665787347331,56015,3810,734,22131
1237664291544105069,null,null,null,22146
1237664291543842873,null,null,null,22147
1237664291544104969,null,null,null,22148
1237673756572320216,null,null,null,22149
1237678894431535418,null,null,null,22151
1237666244147544274,null,null,null,22153
1237666433116012953,null,null,null,22154
1237662264851038620,null,null,null,22155
1237662239087722517,54175,1807,419,22156
1237667781197693724,null,null,null,22158
1237671262804902335,54153,2421,189,22159
1237671125366079983,null,null,null,22160
1237671125366145594,null,null,null,22161
1237667781197234331,null,null,null,22162
1237663542063988958,null,null,null,22164
1237664093434347857,55894,4468,25,22165
1237656567038083143,null,null,null,22167
1237664668959703191,55894,4468,114,22168
1237679322859700281,null,null,null,22171
1237667725362397997,null,null,null,22174
1237671556470997032,null,null,null,22183
1237674286468497724,null,null,null,22184
1237671557007803472,null,null,null,22185
1237649744480370835,null,null,null,22196
1237664668427812940,null,null,null,22197
1237664094512545966,null,null,null,22198
1237661381694783590,null,null,null,22199
1237664093977248086,null,null,null,22200
1237664093439000654,53330,1936,302,22201
1237671556471063365,null,null,null,22207
1237671557007802739,null,null,null,22209
1237657628986703892,null,null,null,22211
1237661069776323091,55946,5285,703,22213
1237661069776388394,null,null,null,22214
1237679504859136145,56239,6181,92,22217
1237679504858742928,null,null,null,22219
1237672026783744575,null,null,null,22228
1237665549970964622,null,null,null,22238
1237657628966977812,null,null,null,22248
1237667736129634471,null,null,null,22252
1237665565530980376,null,null,null,22253
1237665564994109511,null,null,null,22254
1237670359789273116,55571,4504,996,22265
1237667429551112255,55544,4496,164,22266
1237667292109144231,null,null,null,22267
1237657879150002386,52314,857,625,22277
1237667244326125662,null,null,null,22288
1237680189896065385,null,null,null,22296
1237658205044801721,52642,966,474,22308
1237658612518420586,56412,6685,398,22309
1237658205044473858,null,null,null,22310
1237658613055291555,null,null,null,22311
1237663232838861213,null,null,null,22312
1237680508799287553,null,null,null,22313
1237666186184032447,null,null,null,22314
1237651271901773855,56720,7120,14,22327
1237651272438776000,51988,495,186,22328
1237651538176770334,null,null,null,22330
1237665128026079519,55331,3948,719,22342
1237662695962181652,55332,3947,428,22343
1237666186183704992,null,null,null,22344
1237680508798959751,null,null,null,22345
1237680507725348874,null,null,null,22347
1237680503437721966,null,null,null,22348
1237673809190519473,53314,1920,377,22352
1237661951337103505,53502,1700,604,22357
1237663543149396047,52143,376,112,22368
1237663543686660175,55447,4203,866,22369
1237673809190322410,53314,1920,478,22372
1237662500000170113,56099,6039,490,22375
1237663544213176659,null,null,null,22376
1237659131675017343,null,null,null,22377
1237662499999645884,57483,8489,233,22378
1237660772883300389,55589,4567,822,22385
1237661851458928668,null,null,null,22386
1237660773956714506,55630,4566,228,22387
1237660774494044206,55570,4562,518,22388
1237660773419909250,null,null,null,22389
1237660773420105845,55570,4562,500,22390
1237651250990547151,null,null,null,22398
1237661949192110237,null,null,null,22399
1237678536881078493,null,null,null,22400
1237662198813032498,53799,1703,187,22401
1237661949191585860,53144,1702,15,22403
1237662198276554922,null,null,null,22404
1237671940356575178,null,null,null,22422
1237676304028926959,null,null,null,22445
1237674285396656342,null,null,null,22458
1237656532678672650,null,null,null,22469
1237674459870201215,null,null,null,22513
1237655549673997208,null,null,null,22522
1237666246283297966,null,null,null,22528
1237663783122829335,52523,684,181,22536
1237657190904103067,null,null,null,22537
1237663783659307146,null,null,null,22538
1237663783659765861,55471,4215,312,22540
1237666408442101859,52523,684,596,22541
1237671685860098185,null,null,null,22550
1237671260122906671,53081,1759,338,22559
1237664285097787645,null,null,null,22560
1237660670344954027,null,null,null,22561
1237661065482666029,52972,1299,310,22562
1237663542064447920,null,null,null,22563
1237663542064382328,null,null,null,22564
1237646586635157696,null,null,null,22567
1237646587171897500,null,null,null,22568
1237661382768263280,null,null,null,22570
null,null,null,null,22573
null,null,null,null,22575
1237679433986146364,null,null,null,22576
1237661382231392393,null,null,null,22577
null,null,null,null,22579
null,null,null,null,22586
null,null,null,null,22594
1237652901834588252,52149,666,322,22595
null,null,null,null,22597
null,null,null,null,22602
null,null,null,null,22607
1237652947989102724,52143,650,550,22608
null,null,null,null,22617
1237663231228641776,null,null,null,22618
null,null,null,null,22642
1237658299527463113,52644,992,508,22643
1237658300064661593,55928,4871,24,22644
null,null,null,null,22646
1237662500014588382,null,null,null,22647
1237662500014522498,null,null,null,22648
null,null,null,null,22650
1237662262165176387,null,null,null,22651
1237662246594019503,null,null,null,22652
null,null,null,null,22656
null,null,null,null,22662
null,null,null,null,22664
null,null,null,null,22669
1237667781217091666,null,null,null,22670
null,null,null,null,22675
1237664667887140877,55894,4467,886,22682
1237651539788103694,null,null,null,22686
1237651539250774144,null,null,null,22687
1237651273512583215,null,null,null,22688
1237651274049847375,51988,495,617,22689
1237651272976039956,null,null,null,22690
1237662530062254242,53858,1776,465,22691
1237674894737214260,null,null,null,22692
1237662529525448833,null,null,null,22693
1237662530599911459,53857,1777,426,22694
1237672005305699462,null,null,null,22695
1237669679578349699,null,null,null,22698
1237678624376553476,null,null,null,22699
1237678778478952517,null,null,null,22700
1237669516906397926,null,null,null,22701
1237651250453217696,null,null,null,22709
1237651249916805163,null,null,null,22711
1237651250453348574,null,null,null,22712
1237678809072664629,null,null,null,22715
1237676678220808402,null,null,null,22725
1237651496290418732,null,null,null,22732
1237673075285754331,null,null,null,22756
1237659930539131044,null,null,null,22757
1237666244684742803,null,null,null,22758
1237667736128323907,null,null,null,22771
