source_id,random_index
6153486849995292032,1283382742
466702455034020480,2236645
276023769859834112,66304225
276037204520018304,76141793
3361427154597227136,1594171148
5840594294900514560,71190294
5840593538995172992,1048222881
5253619424024152192,1645157706
5965082066558706048,1373117108
397958234990485504,1056050154
397825228443011712,12123823
6642873256407222528,500318425
188182136648476544,75807083
6367291765099204992,1623921770
6367195351674885760,409900507
5196138128617865216,169020219
468794001035876864,1305491201
188171729947177472,1230861770
5196200246727900032,16657839
5905897348482113792,1421429430
5965063473626584064,1609257340
5840610920709676032,874872312
6654212622903899904,1433418953
2279098625820194560,1182191231
6654211935709106048,324734010
6654243306150587776,171136961
4065978090957000832,1538980780
4502170812011314560,533306796
6800252196846299136,638550192
6800068101662705408,1504157974
558080903616798848,979659669
558036098518042752,1627793129
6800172623988808192,104143299
6800048546676084480,430363979
5433019933066912000,673979987
5433008804805645952,987620163
3176328632666749568,1211679163
4516109836316166528,1395223363
5754450062819630720,879958661
6272708785580667904,1487735971
6272603954018811776,230276349
2020533661810505600,1071066375
6272513725346571648,1329079429
890722959596002688,23084451
6272562623549966208,204550057
890846762030633984,1311607227
6272722529476372864,687288604
5439740289872110848,1538754368
5439696305110277248,308448858
5439706441233034752,1371049302
5439744271304299520,1216523372
5439803580510318848,1684668762
1728411937898873472,581289930
1969722927387376512,1136734435
1357365525605558144,1277042584
558048021348028928,1373759139
558018918649129984,1084930495
1357268798647095936,1644191275
558102760706695424,1188799577
6653245538007412352,1529973744
5129169138816080000,361399999
5129207140686542464,1305656768
5129260741878454016,885157663
5129081899440224128,278822045
5129487447432303104,1000706456
5129571869309586176,1174245232
5129289810217182080,304166350
890755085951670272,1295000768
3176389311965436928,1402620690
3176287160462993536,130966808
2670992779304518400,1451963020
1821010956060565504,1367837576
2671057856648284672,838106527
5691590094000841216,1489642005
5691504813130315392,857485146
5691626511028319488,993669437
4085431960655169152,848692825
1999916199572472704,1598506687
1728252027676754560,480567649
1728335491777262848,58997444
344135285384643712,835040952
5914804831480139264,1426558427
343958710690034944,1329504208
344073407792001024,1321550477
344157417354140928,796012315
1999911599675799296,1557923693
4144704463546665984,711512909
1961243768583661568,1284131555
2877435609362654720,1386228194
2877502881434530816,100989440
2877532503824528640,566512898
6386437423634850944,601467262
6386349978101621504,560952979
6113873267113897856,1275253028
987493524873503360,44991135
336272609015636096,753501176
987361166866000128,422810476
987558739656090368,631365729
987590277600583424,654674285
987331514411702016,382405337
2243619069219494784,732499743
4533317197595627392,1168878988
2231646933780915456,1019945232
6776937568174567552,819825113
6776953103072594944,1553614345
6776748452174507904,262268805
3223099142894726784,1237009222
3223078252172446464,866312773
3426468593138478208,66591886
595617852632038144,1556449213
5636318464811048064,1086797492
6769678558050469120,1165059614
5636324963097498752,535010355
5636296032199604736,1186722810
6776675437730157568,644921471
6468479442246396160,1592827331
2243606940231342336,385928830
6468314000106751232,939564516
2243611239496550912,228855806
6468315481871524992,1126186711
2012800448624459904,639876355
3223151678934827392,633823036
3223123469591773440,154737786
2025073128696646272,1443464359
6479441229577898496,239385611
3571996069539699328,1141909191
6600372596507324544,655094955
3572083278852989568,56218503
4770707113842703232,1459568757
4431499942653479040,513479876
4431534542910339584,770484587
5435296197013371392,1596248106
1005424424923592320,394293665
3612788157088995712,1392475338
595593903894830720,689966564
3721416126341765504,1491636195
3721648123295849728,613070853
3721424029081745408,1103006255
2085482947528338560,13854904
6312194859474456320,254485169
3769196061257219456,541687883
3769361469037774720,170569217
6312026668555637504,1229718325
3769169771762428800,1640726573
3156027872746227584,1423695701
3156013544735267840,148311868
4770748723486155392,693986662
3156016392295538048,797158086
4770789508495138816,1099139376
4770783598620040704,436131742
5459224597990271872,110872285
4770563730654391936,651712705
4698066954736557312,1244426027
4698147798905332352,636249000
6600452727712201856,32798231
5998488695833985536,1100176324
670476216320207104,1118564198
670606783325743616,1405116042
4698123923182890112,820462153
230183996226852096,201295847
230023879846016512,874517244
5358101822090923904,706506038
230016771674937600,7126475
500105618287575424,811179906
500020333119332608,1565604409
5998452274509379200,1692817260
500143169184499072,806257183
230062843788745088,1130861915
500077507724630912,1351997444
500068986508974848,1265860622
500046755757985280,1014936740
1944353547694024960,528951861
4140596108278280960,1654017077
5641839593732224640,1209196553
5836795031244532096,1617917413
5836742465143096576,581941984
6703314991134746240,1444309765
833119511057319552,1539525103
833159127835570944,897963879
5782934943058117760,99070544
5782964419416793088,1664323991
3431681828742646016,659175562
6344599528729285888,1006736698
5459131788043369344,1091169226
5459188279745667712,782566045
6716716221104007296,1118857814
670634850935816704,1647000799
670642650596521472,1119595261
670512427188533376,659595143
670665637264066688,880783938
6344713362542188544,291544598
1752788321143656576,502657630
6344704605104159232,1160114863
6732921265862210048,1449292253
6732940580346220928,1525087587
2068718659377218048,251035963
2652547440955473024,544151578
1860750467386958464,975289056
2652566063933448320,716476789
2068709755916919552,49576326
2652784694950778624,1231330120
3199241595996680576,294819818
3198992247375102976,1075828091
4782904924043068672,1143769851
4782942513595999872,351908900
4782980240589395200,1363316820
3142945363705367040,840707639
1019545452757941888,514603580
1019442373543057536,1100569544
3737732878898142208,408721416
3339355661260116224,232471035
3738031808621615744,872647651
3738024764875448320,566418002
4380188694219651456,693945009
5307391040146245888,1178179599
1782056697901691648,1365002574
6085348774398428928,1018824247
3526114823702153088,801183974
3526148324447312768,1330346724
6085402414245451520,1319223896
402578107972257024,790158130
4360017809809060608,809220244
4275711720667650816,196912997
3545758874539540864,1645430125
455685378587796992,1388148823
5669731321804522112,1618581133
3199255962664075136,1147365737
3199281217071769600,1497579732
3199332030827978240,211241315
4782912551904968192,115066134
4783039171836521088,184136849
4782756146375203328,86961295
4782830054172758272,1024548232
4783088370685551616,590039934
4783101564825383296,91803347
455683802341249408,216290132
4629486566221610240,859924597
3545786877726415104,405571064
3545802850708420224,474213187
3545914176260569856,1334866546
3545674001689284992,1413879337
3339267665968770048,883366255
3339221280322729600,1102835767
4629284629743946240,706587322
4629272775634288768,258370797
4629354070775560064,482412667
4629469764308353920,1648596905
4629418254765760256,282670282
420861096558434816,89395042
1782026117734343296,220868651
1782159128577127296,219338116
1782108825920277376,404377003
1676956103684858496,1400192414
1782043950438695808,466667334
1676673563556204288,1056458325
1676834534635220224,974553230
1676885043450359168,622383676
6579699716320712064,372000243
6579718687192298496,789800667
2129817107482458752,549257464
6084611453063110912,915978361
6084581182132231040,1504182303
6084620691539292288,438364338
6084598838745009664,409057064
2036430156104483840,364451250
5669855699762360192,890516101
5669907278024701184,1392131029
6579721191157068288,176921902
6579592342138571008,1162443761
5243847583120951168,141047472
5243875105272363520,880932519
3487402947728932480,465246825
3487646382179909760,426989503
6887273182064168576,328612530
2246728144503727488,196972261
1833045415783120640,341286399
5217232495418367360,1333496237
1962337881431480704,1344101668
2191306608075503616,1349078333
1962311875411045248,1675145436
2191327430076065408,1656660142
1962341901521796864,796296572
4257696978555500416,1016756470
3487545192751181568,594557048
3487391982677351040,1049204203
3487490251529304064,1166266759
5588871342617061760,849102771
3120048961768333184,685700700
2012088686645783424,47552130
5588831931996597760,1366966802
5588854368907176320,912516184
5343794465705926144,1419830336
5217222496734418432,12938069
2012017355828594944,1529457374
5217265240250510336,74747730
5257647283010369408,876642442
5217265102811605248,1665122751
2402437682694522240,951658855
3117533141727595392,198086683
2012063844554691712,1139051298
2018559450027015296,536613559
5217297229164948352,1451600892
3046889107326555264,878472431
5217215835239761408,794563145
5343795290339652480,1328393514
6077016022448318720,732617905
697755855720254080,507397084
6810263838626323456,1380161319
2246700214333784832,1415719388
2246671966332288640,938717107
2246715951093907840,1381640350
2246820194242979328,778556626
2246770029025426176,1579657472
5423839457654562048,570422390
667811442514553856,349135151
6656838260968802944,1061043407
650698025064510464,1276326359
650676137910974080,157053329
4570946123321297536,417874616
4570851805839323264,1427528137
4570954507097672448,713972251
4570930111683419392,251065816
3227070166576344320,484565643
3226873461370549120,97030627
3093523724785237632,426468427
3093392608023202944,13547133
3093542519562183552,604477097
3093508438996951936,1053183079
3093559939948809216,349982092
2021279680480215168,1268822703
6394835085426866944,1141779133
6394604905244480896,770143748
1220020335563737856,624612640
1220062430539961344,1055920226
2943610884913939328,752775603
2943598545468450816,1579254581
1748878968893255680,268301772
1748852718054313600,1145211567
1748816983925915776,409412810
5423896396040719744,1238866984
1129710607986548864,1094833641
3838898978130432256,402911559
3838888738927378944,237721568
3838823008748586368,1477696452
3235993150111995392,142922093
3226928089057782912,697923783
1248418732339523968,1047737033
5929861719811106688,411720780
1865059556532960384,728107153
4709809734625724288,923584619
6022393732179683840,1624708885
6810180305807556736,244220025
6022379640392225536,1102098761
6810410790932889088,437493252
6201398691948804224,1524468865
6185472742759481856,583358891
6185429969179760640,387466011
6185616473840788480,694635715
6198083217718340352,86017899
5052391208218637440,931336239
5052184220856934400,256792588
5052071727073683712,1093351535
5052074033473218048,68649622
6022412179066318976,54392650
6022366686772364288,965907771
2552928187080872832,704580844
2552672340173447936,889793942
2552643413569299968,617836473
2552840428013633152,767522428
5821479079097753984,763131831
1981368159966857984,1648284415
3037359811847449984,1412880279
2948390079704663296,689567740
6759531096515426688,1015223293
3037288274876885632,416055224
277657854594578432,1098030634
1129803104402200576,442476180
1129832000941901056,12414726
1129680680654544256,448274037
1129959892182939008,1292700849
1129727272459583744,1452764952
1129892512736965888,1490870961
1129761735278759296,113575191
1129880692987002112,793086367
1129796786505966080,1068840964
1129965488525849344,20613355
3938762293520648448,1147119487
3938848575118846720,823590075
3938574586270179712,60993942
6843988432935954688,561172996
3163226169213431936,1169668550
6759563227166902784,464072702
6666721216937319680,99219161
549561269050046848,691985632
6666718433797325312,16281529
6666783962114636288,592819420
6666795159092946944,872606521
6666827388528384896,941096897
5809959663262793216,828631012
4472762827341770112,300265181
4280748549069931904,778124479
5209813575070180352,200561507
1976800101473539712,275140347
3062525605779214720,1652941291
1845417292404485248,15365710
5209785747978524288,1641164203
5209800312211078272,739804028
833470465721350784,598448399
833452873535333760,1173809994
514768911523682176,1042345150
1976767773267487616,726420133
5427897480192524544,1241644965
514777703318054528,1156655040
5427849415217171584,323392021
5427889989768126976,1052953311
5427859031645065472,1120613554
788768476168350976,344271438
788592386816314752,1145357432
788619668448368512,419241887
6844069556277967872,705835885
6843966889379900672,222716971
4254663876950187136,635528425
3062580856238913280,399921513
549531788396018304,1375417131
3062514748102604288,1036835668
3864564122142354048,82451001
3864393216803567872,4755850
3062624252588237696,456461948
3062581440354486656,1120944996
5874730450145848832,1289413672
5981508907698850304,1636388491
5283343041516343168,295145929
5283312598786406144,402920278
4240302124790872064,854795208
5283301569310381696,327236140
5271135090896899712,1070440929
5271127806633265024,360964666
5271178659047372288,871392427
5283362386054034944,1123335773
5283347199049376256,871580113
6685092235171021056,612882336
6685050492385110144,1269840879
250862824946594816,740398050
2835032251946333824,435814240
1209139121818704000,257781346
1824846739860853248,428738829
990263293447753728,1111518845
6025855888145734784,357440423
4127830636542813824,1128184027
476743367019217408,8130296
476802083515054720,1316813441
958847360024892672,1269772471
6025864443755472384,1298569774
958829943930891008,16938350
4181259278091185792,305296616
4431562241155724288,1464190327
4431665212995124608,337476433
2835047546326025344,83822118
2835088155240692096,1257294855
2834945459246796928,700385798
2835134643967092992,341353531
2835073036956062336,1689546225
1736518018656378240,1288813393
990418187148387328,600611946
1736488336137810560,220888776
1736524821883784320,74914934
1736396350823024640,1533836603
801851053926004608,1435018631
802132009211446656,665727688
801978902217020032,297680155
802193994179527680,670073314
802144997192399744,342611459
426001760092684416,466713777
5673570472811254400,1180914197
5364719129745442432,410691273
2213958888365070080,1401070462
2213897105257326848,77302525
2213892294892882048,197705987
2213950534650701184,1624968542
6075903625914912256,1439778310
4181254944471243008,1398044418
939445034246854272,1008704732
3769812058351475456,848636741
6688621152099117312,1476839448
5470419133890587904,875317397
5470240497610493056,1092340047
6430191354992277888,1621014554
3133840376635630720,499385163
6021870154194477312,1405739420
6021829918937120640,1316295084
2945520594873502848,266523263
2698590383722624896,712108977
2698457274095085568,753740851
5673471821706842368,626806253
2698584198969706112,280298879
5673621939403551872,682475442
6430120608290484480,174694648
2987927349607272704,1682972991
2698616016086584960,1202141952
5821563329168182016,175175463
2698629107147487104,507985106
6430181566764156288,884668628
6430057489450100736,777116161
422418765238842624,983112702
3721831501224246272,1512038635
3721740791509510784,202179331
3721801956139414400,855966661
4073266001936130176,1247162405
4073263523726762496,1531217350
6796126863577760896,1528175965
3040693260522621440,330900209
4073266208093819776,728738149
2987989506374303232,260258785
2987948377766948224,1692039323
2987894948374582144,747937005
2987959201084634880,1420563482
2987952466575906432,21151564
2987806678206887936,428814878
2987842859010378496,207277369
3769578790088280192,246536027
3769489076810578304,1218090773
3769742857838676480,789813890
3769821507279600256,1242698793
3769668846962057216,1453405153
3040699032954543360,1070658935
3040699204753290112,761510670
1873653644358070400,1151962284
268428004232456448,1589634447
3299370821403353600,296953292
3299278874743195648,915618551
3299200740697998080,268134695
558285928175703424,195416139
3326221896084387968,1057314757
2282619644306110080,624430065
2282630325887979776,604155617
2282756701005167744,573481562
3299310245184759808,396631553
5802622931408769792,842561255
5897487729507097600,480693446
3299089934838169216,88723434
5802609294887417856,337013486
6746763533135166592,563250174
5028811008832235392,122312865
5028886772055321600,596255574
3302003533276111360,459629460
5028829528731279104,379160577
5028768510130535808,1182216472
3301532152025891456,1337266490
5028681747496758656,89779479
2775727824559362432,1066523171
5028601109486748544,86343531
2775987347958346112,910966253
2282650499348231040,158614481
4213600446248924160,443710731
3301757826787132032,808668909
3301595202145610240,464196964
2282698461249415168,1692030084
558153333945938560,1272742689
558308193286416896,1515177206
558214631719326080,902277447
558366329963554944,221255545
5653192257447538432,449471171
259706093888154880,560620222
5653218886245424128,575056428
5832482029390244736,940355587
5561011848273255040,1146273765
677194502947544448,1080820820
677108779696502400,288429446
677312666087549568,727831884
677196843705878272,139655451
677251643191994112,1290205640
677308817796821120,1236435426
268528403389686784,1669664727
259682587528916992,987533273
2173189169020234624,1305981407
268451845596538624,640641671
5401156670209498368,1161063157
5827888712185986560,557240805
3738204912983721216,421942690
3738274525814061824,693459035
5401122211686885120,475002352
3738162616145822208,192118007
3738222195931878528,230919001
5401229826387120896,1427376301
3738139943013858816,469613882
697977471735643520,1372843985
419817526886233600,1124469041
419867172406515072,696489085
1980541121062861056,1488464158
5827887337795976704,1378547911
1980527205370977152,1560211544
545879107688878592,149496123
1843911373792304384,85104432
5401230062610609920,1195344919
4526822515541872896,722970109
2095797702324230656,523415911
4526771633068534400,619712194
5827901528362726528,700928398
2095785882573155968,1672814622
2095835394956344832,1267586134
2095883880845407616,217416541
6725946445144846848,1098455402
4899599494712673664,1105099144
1904567135326749696,641431277
6002518272812132992,1631328416
4899484217790729728,1050005507
1904509376606078976,145660139
6472063888808089088,754313699
1904496285546823808,464744407
4899531015753744896,1042608541
6719385938417613568,1288379665
6719359752001447552,496068583
1904545660490156544,43356298
1904449418863782784,1344832071
1904585689586580736,808370450
2882357263926906496,1378989817
2882494634161147648,1436561825
410916361779510528,174419117
2882623650681403264,1679119011
2882320876964087936,1070324582
2882422856667416576,1377013274
5583504385843405824,251358722
5583563214013821568,782714108
5583463325956264064,1230447950
410928967505036544,916979590
2882573210586068096,762975693
2882564242694403840,967640514
2882513768238573696,733571566
2882494458066376320,1440801588
2882493873950822144,900108765
2882602038406853120,509274479
5717206687712204288,696523886
5989991261976860288,1617614813
4226363577223667456,1144945373
5188370864945738368,641431682
5772647190714440832,71770844
5772639008798645248,950623123
1866813655540647424,385301688
1866777264277366784,1142070162
1140441566596039040,468488607
1140588694995789312,1035330877
1140404874692009856,692756556
5991662279110081920,419242666
324144308565899264,1270256600
5188395745690287360,556797582
5188324754175589888,1076022093
4193149323813161600,106109054
5188442814236630144,1360259767
6158658853909549440,1569975164
6158700459256724736,578933987
6158704208764041472,425570724
4516131345508113152,1304085657
6158626310941411072,233709321
6472263961269554176,1464453377
2071230523751795456,636579320
6472153670805656832,1683146313
4516125646086435584,1395541757
5898935893701856128,1501382319
1140376970287883648,125525401
1140426968003816704,454829908
1140680985253105408,781041691
1140490739678163840,12238041
1140687758417753344,212178331
5954962363382571264,874100798
6546264151835845504,1190384655
6546292429899911296,208333088
6546431243242860032,149631484
6546459899265090176,309615785
6546403171337456128,1594068980
6546612284705311616,1077805865
1915397943336836480,387661298
1915479582074283776,1287563474
6305213682192681472,672403040
6892674777749608960,1636282230
6432950338904012416,1440177946
6432864302117736192,1136483868
1762778445137728128,1481590259
6732580245454580864,1545511031
1762783530379144320,565419738
2392223838147599488,480144525
4860757597193705216,17737049
4860747774605126400,291292060
4860937715238641792,638055852
3184260681348320000,1538981304
1357677542094236160,972201389
1357734751059713024,523332352
1357729871975804160,1474989696
4741021678578345856,356542447
4741209175374263424,342052745
4741092111746654336,1079908571
4740985596557469952,500726236
4740973192691804032,18999458
4741322051411687808,815274323
1915353481834465664,1356527685
1915391655504805120,369333954
1728464237715862144,1197089030
1728464061622674944,949512861
1915314758409022720,1086697828
1728610399747954560,1150234386
3108710351185845632,1638822366
2079672951989115904,543356209
6892699512466038272,797786061
2082967913456348288,732724617
6432906122221498240,1146562297
6432952709725562880,70265794
2082980901439189120,933813991
6305236050382478336,1609325905
6432856021420932864,403041703
6305318449331112320,1069728265
2079693773990359552,37850425
6168639945588694656,721878035
2079722326937362304,1072442426
3183947698492788224,131738192
2017237497740711424,1585011136
1812414317023425792,1516919361
3184215120335521024,1015034848
3183977213506982784,571785306
3183866678229288320,1241601364
6639666736903611136,1468882698
2410378355670418688,846740412
69750165808137856,756223275
69860735446872832,1017930822
69672517095981312,308822346
5639761035717752320,1560789068
2966338030777367936,325756669
2966459453794690688,1425932246
2966280714435750656,784550451
2966459247636272640,322608273
2966385855235695232,925285172
6038379256859869056,264451126
2966265424352737536,715116889
2966353900678692480,963108706
2966252539449934080,1351288143
2966416130462269056,1004321379
4875131306545433088,1086975362
4875073861359236992,413747402
4875172572590966912,883624839
5564293443804632960,144005929
4875171649175053824,30890797
1963811746713425024,565365366
6168594247135525248,388550762
6168543356067603840,986302813
6168671934505042560,1387354580
1963812498327827200,308761698
1963791337019809920,1663235240
3586690149092338176,265478325
3586824671764525312,1332258885
3586790204650051456,15893700
3586525329722790016,955344144
69594894150326528,20517601
69573801567332608,718058622
69719589937482112,1691205437
2189984514059806464,1681187619
2189957816542364800,515407161
2189953315416492416,1548763318
5247893545397087104,746393652
3613250055051979776,586734884
2410000020591263616,1463539351
3613161887963133696,262931478
3613453018026011264,1432394942
5413177291541593472,1310264942
5413179387485609600,1376742026
5413160725844767360,425422992
5247859533549845504,1049610382
5597718257988699392,1549487640
4637857728064756224,412078117
4637756366835370240,991863048
5597700390923532672,1115454888
4637761692594630784,443803506
3353923537492685696,56476298
3353867221882147328,1245624251
4698399724507600896,860609716
5329838497746974208,912216402
4637791448128749568,502021810
1585764636501939712,1125007554
4637864015897002368,13522142
4637842060023587712,392269276
891044910345346048,1241174699
3526203952863989888,320979454
3526184646986367104,120922306
5520587723466303616,1486166008
5520594797271003648,1096449484
233684742465296768,375163485
4431773416108743168,856460916
3105996034945927296,1283761736
890997292044378624,1451534433
891043712051054592,484257615
5250283196484389760,715187406
5592528283935927040,1167501253
3127176202300426112,656700216
3127190770828276864,294032506
2116296825311909760,423449835
5592555118892095104,1187918814
2116220959010168960,584182356
2116335278156059904,1426693978
4770950999265470336,95786127
1770612053167181184,1675252696
595749042409200512,271756718
867185649757179520,45201502
867132662744131072,287476865
5250279142027729792,1288336091
4127858536668403584,925584988
3526493644112717952,456841209
3526220449833782528,1423133209
3526180897479427328,503625877
4698196005617892096,758438790
4698230472731503616,631675760
4698258437262310912,1519340708
4698395429539230976,1131757570
1770526634856876160,135893278
1770446714106410880,1088004600
4698417144893903232,81197331
4698424845771339520,780282659
4771077958499035264,84771893
4771055040553277440,390197283
4771038552173702784,55321234
3060239587968238976,1353480559
4770960005813040640,1154826057
5221817149668736896,1102181871
5221807322783168896,1048692934
3060225878431751168,116309178
3060224018704987776,1549932640
5221846183648246272,1339540870
5221850031939544960,275228116
6777115963935783296,701574421
6776992990432059264,114679400
6560425964680362624,1111394382
6560280176310754304,34520262
6560300036239724928,1458092429
6560403252893764736,686617045
6560566839607551616,1148694307
6560556531686053120,546268050
595747217046849024,486949016
595723203885884288,343958526
595867686585664256,1088653993
4956126761885841280,1286252713
4956286500309449728,485265584
4956397413545348096,1532537459
4956536811003673216,704718623
4956132053285980928,818287779
4783243882861824512,1019064559
4783275566835576192,522097482
4783301160545490816,756486847
4783193447061777920,495166602
2291906085152006400,625087666
2291986963681615488,730505752
5713029260778512512,36565894
897805502402292224,1185465820
897952798307010688,858075548
897901297352104320,296969008
897950152604808448,1297260563
898002379406954752,1327583600
6344856848809783680,1172708523
6344840665372880384,571577707
6344839604516574720,423332469
6344771396140897664,161896502
2390454689579071360,245243437
2390640129086674560,324698307
2390663459349080064,957241498
2390718198707679616,1552295828
2390721905264393216,272413524
1677260938988267904,1152581273
1677277534741917696,387124741
1677298700340839936,867889019
1677010220272830208,41482851
1677077080027879936,1331401449
2291816608098456192,1407158453
2291947037665790976,265014059
2291824545197950080,801752984
2178879313487726208,1220990209
2292010087784542080,361408593
2178926382020934016,757543099
3146220469542977280,99979885
3146188235810977920,1413037282
3722156101962699776,802839696
3722192007889372800,555380599
4386963335112335104,932731211
4386918701814958336,712088628
4386943539610092800,551255054
802299925252613376,608185860
461590615023908608,1509875949
5350059100694788224,688454891
3986005971704112256,1317374475
3985753461987012736,560208898
3985781052856829440,116676878
3985902583251256320,838596411
5339103433752838528,1059310095
282878984339974528,1438791913
282994467420983552,252214566
282944061684505856,661394747
1820848395862697216,826292337
414813439007636352,751586886
6642991488266243072,1062101308
282878984339976320,507934889
2143918034871444736,740342557
414803234165215232,1593679936
5350045769116129024,100376852
414789833866720640,673658823
282991581202866048,420484415
3146077326872982272,1128034279
3146149924703013248,1450962542
3146146626168114432,457337674
3883042205321374720,1432026852
3883044266905679488,141342931
5624828224705670528,255377174
5624749128586768256,471753387
2976064168899322880,1381379439
2975918006868460032,1316573240
2178185521654185344,791699091
5624819153732036736,368535832
2178177172231125760,1546165727
6030037537136588672,1195828271
3421051131845404160,1374817487
3420947704736689664,700555301
2063705294371650432,1435773337
2653201409855547904,682015863
2653170249868211200,323945171
2877666021476579968,902293924
2877617990853335680,727580598
2877631047554072960,1193529879
2653002398251615872,1194396811
2877796386613745664,948612022
2877667120982959488,1443732615
2877791163935056640,1626315808
4054003069300623616,104027305
5148371044243059584,1295041
5148081975764211840,1205179014
5147997450808347648,253061655
5148401246453448192,1416052615
5148396470449765888,1602129507
5148363072783789696,1493981161
5148112006176073216,1066557651
5148192923359144576,699957250
5148350943796124928,3210383
5148399150509370240,1034961521
5859185967074168704,649042958
6313033168371769088,1574530147
6313131402863788160,634514075
6312902429567359616,493772941
6313019768073712512,801051828
3223358838091565056,945907135
3111563519439496832,692462922
1746084594451086848,999577239
2093350842274224512,1340340027
5859185318527455616,593001701
2951790392432052992,400533146
2951805850016424064,921384486
2976231397746272000,20359316
446263083632852608,463913455
2951751802145752576,721523917
2976159349672070528,1481017153
2975914497879379840,414281111
3327514608222166656,100764956
2951768466620571520,498099170
6386768892030967552,209639092
2976153130559463680,280789698
3223358833800816256,1247982771
5636516651782982016,1589949686
3327488430402704000,1369594991
5636416355705254528,984269101
5721506289271200384,98780503
5636522114981313280,1466361186
5800340349584249088,972154520
3059364548513815040,347068293
2172322818273689344,1627766805
5800335814110850304,93528536
5776326878173879040,408869726
5776287570635149952,1269211048
4077209636727490688,167526426
6717520818806767872,1583561319
5776326667719249408,78161596
5776327286194555904,477837631
5776311862969755520,386087164
6386641864078096768,517238985
6386565898992522240,225144893
6386841253639960576,172190193
6386849328178441472,1191347801
6118710877757717120,558423090
6118641505444965376,756578231
163668490548728320,101481059
3546350033838828800,1115163936
6717515458687401600,722156708
2834472772326250880,1288874721
2834595406528921984,163799457
5196436332491367296,726666516
2805331251719053568,1367931072
2805375056090698240,1381771187
2805338462968927872,124424826
2834500058254189440,540866017
2805396878819745536,222510402
6717479076019775616,179928068
2671209215590782208,1572866472
834152536591463040,708877155
6013490741718862208,1450596099
2731184546933975040,1276908636
833893670322445184,972155630
6098587792047376896,1091254891
4199203853313699328,1584329766
6769758032127145728,1363125732
4317545840339444736,1491397313
2081960730750372096,660147985
6440568236496291456,984469413
5883719163862898560,920389377
6440588543101519232,476989152
4317562436094084736,1317816479
5883708100025977728,805595015
4710499334574162304,471360151
4710424189826452480,993986579
5101683615864773760,946500279
5101342290520261376,488085896
4710302487632963072,542243512
5101726977854342144,1152588260
5101553740348754048,2271055
5101352564082028032,1157004458
5101528451581354496,1361854956
4741485152793043584,710793944
4741816144448902400,912482442
3738701140620552064,515334535
1007277754851115904,1290470291
1007351770024024832,373548
3738567614381997696,1479898640
2184284130383479808,322344952
4377071681835414528,1048082155
4322210002985399680,69491706
2184319005521840512,111896148
670769541109927040,108209159
6067792326789707008,144894876
2640689040546452992,1563059690
1007207837079643136,1268856114
336352598487416448,885309004
1007300574013875584,1376968552
245821869073619072,1420916113
6810619045306737024,667209601
3078472991148295040,1214458024
1130335581563940480,310347105
3078541263948861696,1271814054
3078327065339318144,1115756277
344362751149682688,1457771945
344330418635925376,126416587
245807579721338752,422533489
344270937631485824,1089966320
4379812558164849408,1417065318
1249002160697511296,123000972
1248958760052344576,1412662012
1248840356394042368,1673125581
1248622416868673664,1366634559
670712057268198016,712319098
1248813658876896640,738558607
188231649032064256,24801145
670842761712806912,736789496
2198124168591031424,432923003
3572789538978127104,1550037767
3572550566998211712,766391225
670812525142877056,861110831
4379812175911460736,1065572972
3429114022412106752,1254161077
188282638883880448,1053018018
479534747866067200,1140961727
479587661863549312,560889925
479541177439878784,916943123
479643015403054336,690867166
5744359226135935360,1690685019
1926929178910125696,109548533
5271209106071609088,1514683221
5271209758906624384,1290021371
5271289164261824128,103302871
4516199824470071552,3743599
3487748636761767936,1324464098
3487679921581293824,1082542809
545954527313535488,1350212950
3487709019983061248,695303269
3572809639425814656,1364155411
545940164944375296,606824845
3572511259457112704,1079487229
1927046822354969856,153600450
6367447208556811008,1292044119
545997618721866624,1540250078
546062588690052864,624221593
546025037792943616,505871062
6367393061905528960,1650391841
6534325379702835840,1050991570
6534157841618770432,260029635
6534285797284549760,1189931434
6534251231387605888,1031941758
6534201341047967744,820887754
1748929305912049408,504744906
6367394809955051008,1436861235
6534193781904978432,626703814
1748891441479850624,808925446
6367472669122656640,753668387
6367472600403177088,452050310
215422507162517376,926474455
215410373880795264,795676401
215394465322361600,685999923
3487767809495171200,851909307
3487753417059925504,210178107
3487823575350972928,1471568121
1748922296525519872,1326111165
5439873670079348352,700448696
667992969308884224,725320544
668127242870832768,575729842
3093865741620542592,1519765274
548721521339967104,63176998
212906962000064768,693849012
5439948677387103360,485810907
3176855539255293184,950370877
3176845746729721600,841463699
3176664640844839424,897631947
5829987890358472064,1374143521
1782366657101062400,541847218
5808390179132317184,776941659
5829964903674477952,1209741799
2112766190396328192,1679467687
2112836082401624960,9790993
2112760864636764672,1652727638
2112925275984880896,354588626
5821163484904507008,949512253
3093688823327309056,106388295
3093722358432322176,1409184871
2112829347892877952,637512114
2112899506182673152,13015363
2112829549755033472,412553497
486639757646213376,956647380
2112838758164228480,283439500
2201801206040534272,198114902
4943010069203466112,1285885843
4942861158393068672,570516292
224768768318812416,907938628
4942732481173093248,1523099088
5808422344153699968,1058502020
6685278018279268992,796410929
6685209058281143040,216573242
1907497544271025024,418156006
1907526814475765888,1129228082
1907558528509347584,353265287
3176772388688039680,639572057
3176718138957446400,1391289995
3176702982016268928,1513200743
3176949100822241408,270677309
3176715871214721408,1039070990
3177019881883534208,248814770
3177012185302033792,380292711
